fileName,indexFile,indexDR,classNum,scoreA,scoreM,scoreDes,DSC,CAL,HM,LDA,WII,SIL,GAM,ABW,CS,HDM 10,ABTN,HDM 5,CDM 4,CDM 3,DC 10%,CDM 5,CDM 2,CDM 6,CDM 7,DC 5%,CDM 8,CDM 10,CDM 9,HDM 20,HDM 40,DC 20%,HDM 80,DC 2%,DUNN,DC 1%,DC 0.5%,CDM 1,DC 0.2%,DC 0.1%,AWTN
entangled3-s-3d-bigOverlap_GlimmerMDS.csv,37,3,3,2,1,0,68.780488,23.352989,63.464191,0.256061,0.436041,0.085090,0.111114,1.101508,0.664376,57.104467,357.882835,35.356926,43.103735,40.940439,41.151723,36.954290,82.756485,36.065220,34.120007,66.776460,30.555278,30.153926,31.302331,82.585414,95.694318,29.778931,99.016393,97.307970,0.009036,99.850995,99.994741,83.209279,100.000000,100.000000,324.902506
entangled3-s-3d-bigOverlap_TSNE.csv,37,4,1,1,1,0,57.560976,3.025011,60.689884,0.002314,0.469679,0.044344,0.069766,1.059183,0.702033,48.692801,380.346785,23.276186,34.795707,36.777309,37.082467,30.601940,41.586403,28.965502,28.774679,66.404895,26.931563,24.868908,25.874662,92.976589,100.000000,22.096488,100.000000,99.367107,0.030172,100.000000,100.000000,85.789126,100.000000,100.000000,359.094648
entangled3-s-3d-bigOverlap_TSNE.csv,37,4,2,1,1,0,57.560976,4.548808,60.442837,0.023001,0.485909,0.014483,-0.001568,0.993643,0.588033,48.775605,367.493191,22.295877,35.065095,39.546624,35.203868,37.278788,42.885469,33.411545,35.677513,65.398275,33.545980,28.921870,32.775890,89.966555,100.000000,20.930591,100.000000,99.356568,0.026272,100.000000,100.000000,85.681580,100.000000,100.000000,369.844461
entangled3-s-3d-bigOverlap_TSNE.csv,37,4,3,1,1,0,67.317073,15.971828,60.617562,0.045864,0.439943,0.088667,0.129204,1.114735,0.708618,52.675750,392.109246,35.600321,36.918121,36.479717,40.318972,37.913386,39.958896,38.959028,37.276704,67.111725,36.141322,34.234887,34.616975,90.969900,100.000000,27.231117,100.000000,99.271714,0.026272,100.000000,100.000000,78.491566,100.000000,100.000000,351.751219
entangled3-m-3d-adjacent_PCA_data.csv,38,1,1,5,5,1,97.734628,178.109167,94.844878,3.901616,0.153264,0.399769,0.536678,1.592331,0.998382,100.000000,478.268794,94.694960,67.132405,72.649010,96.734131,63.527395,78.430551,61.665441,60.912674,99.509855,60.160605,59.010025,59.423953,100.000000,100.000000,85.647276,100.000000,100.000000,0.056307,100.000000,100.000000,88.774469,100.000000,100.000000,300.357615
entangled3-m-3d-adjacent_PCA_data.csv,38,1,2,5,5,1,97.411003,227.577675,95.279009,3.275793,0.090242,0.435381,0.620778,1.695153,0.930927,100.000000,493.978322,95.984687,83.803193,91.688445,97.496264,73.632024,96.570864,69.253017,68.084693,99.794621,66.754407,64.241245,65.147147,100.000000,100.000000,87.201541,100.000000,100.000000,0.057142,100.000000,100.000000,97.109440,100.000000,100.000000,291.406298
entangled3-m-3d-adjacent_PCA_data.csv,38,1,3,5,5,1,98.058252,191.518486,95.354810,0.871331,0.134571,0.408943,0.550689,1.606959,1.000000,100.000000,482.108078,93.580573,65.249015,75.464122,97.562562,60.323864,80.102175,57.311507,56.450413,99.715233,55.517289,53.666271,54.781714,100.000000,100.000000,86.907636,100.000000,100.000000,0.064626,100.000000,100.000000,88.807278,100.000000,100.000000,300.012600
entangled3-m-3d-adjacent_RobPCA_data.csv,38,2,1,5,5,1,97.734628,177.011314,94.834373,3.913883,0.154741,0.398664,0.534418,1.589514,0.920329,100.000000,476.514210,94.703714,76.002513,88.986197,96.706696,71.639990,94.451126,69.462890,68.197653,99.481232,66.012834,63.573783,64.294086,100.000000,100.000000,85.481559,100.000000,100.000000,0.057087,100.000000,100.000000,96.808035,100.000000,100.000000,299.786195
entangled3-m-3d-adjacent_RobPCA_data.csv,38,2,2,5,5,1,97.411003,231.009809,95.314291,3.251744,0.086159,0.437652,0.626124,1.702664,0.998382,100.000000,493.477706,95.991313,58.106321,67.178809,97.540716,53.213596,77.156533,50.236882,48.989658,99.802245,46.733192,43.603226,45.447290,100.000000,100.000000,87.225165,100.000000,100.000000,0.058303,100.000000,100.000000,88.812371,100.000000,100.000000,289.826864
entangled3-m-3d-adjacent_RobPCA_data.csv,38,2,3,5,5,1,98.058252,189.574293,95.338434,0.852954,0.137156,0.407158,0.547015,1.602321,0.905689,100.000000,480.097401,93.591166,82.425110,89.977436,97.502441,74.497232,94.762511,72.472265,70.552382,99.678987,69.997381,67.849178,69.741978,100.000000,100.000000,86.700728,100.000000,100.000000,0.062308,100.000000,100.000000,97.042512,100.000000,100.000000,299.626303
entangled3-m-3d-adjacent_GlimmerMDS.csv,38,3,1,5,5,1,96.763754,204.884717,93.635501,3.338382,0.134184,0.408938,0.588264,1.636968,0.990291,96.411050,450.941112,91.720068,58.193220,64.315517,95.526744,53.704528,74.834247,51.148037,49.381374,99.042027,49.014830,46.227040,47.139420,100.000000,100.000000,83.188939,100.000000,100.000000,0.056219,100.000000,100.000000,87.045884,100.000000,100.000000,275.473354
entangled3-m-3d-adjacent_GlimmerMDS.csv,38,3,2,5,5,1,96.440129,175.945367,93.623419,0.852374,0.166900,0.384570,0.531280,1.555500,0.952281,97.997775,443.185976,91.022327,74.175413,84.542181,95.500626,71.272934,95.887297,68.440880,67.034817,99.313066,65.793788,63.867406,64.434199,100.000000,100.000000,82.392949,100.000000,100.000000,0.054921,100.000000,100.000000,96.426310,100.000000,100.000000,284.915361
entangled3-m-3d-adjacent_GlimmerMDS.csv,38,3,3,5,5,1,96.440129,180.192814,93.828563,2.380842,0.161594,0.389560,0.542502,1.568825,0.994606,98.413274,444.437308,93.677065,64.109626,66.140255,95.939000,60.994993,71.795123,60.476120,59.915925,99.425336,59.042463,57.251564,57.865007,100.000000,100.000000,83.062693,100.000000,100.000000,0.052753,100.000000,100.000000,89.754398,100.000000,100.000000,283.293019
entangled3-m-3d-adjacent_TSNE.csv,38,4,1,5,5,1,100.000000,261.002513,98.719420,5.083536,-0.043503,0.512199,0.580713,1.887442,0.959449,100.000000,606.253877,100.000000,90.233399,94.912173,100.000000,86.826303,97.858480,85.188681,81.389325,100.000000,78.582556,73.605787,76.449068,100.000000,100.000000,98.968805,100.000000,100.000000,0.342404,100.000000,100.000000,98.616052,100.000000,100.000000,321.204017
entangled3-m-3d-adjacent_TSNE.csv,38,4,2,5,5,1,100.000000,172.788025,98.685838,8.660076,0.067616,0.459002,0.402606,1.668648,1.000000,100.000000,579.774165,100.000000,81.517289,85.856471,100.000000,78.906005,90.071092,76.596624,74.139735,100.000000,72.268458,68.925745,70.205930,100.000000,100.000000,98.968805,100.000000,100.000000,0.287097,100.000000,100.000000,94.739827,100.000000,100.000000,347.451515
entangled3-m-3d-adjacent_TSNE.csv,38,4,3,5,5,1,100.000000,379.088717,98.937236,25.837629,-0.195638,0.582422,0.816814,2.197471,0.979534,100.000000,646.029855,100.000000,92.124619,96.269849,100.000000,89.294362,98.642414,87.712411,85.271887,100.000000,83.181105,79.615154,80.808213,100.000000,100.000000,100.000000,100.000000,100.000000,0.496636,100.000000,100.000000,98.855231,100.000000,100.000000,293.987904
entangled3-m-3d-smallOverlap_PCA_data.csv,39,1,1,5,5,1,89.726027,120.365561,87.117226,0.141806,0.272455,0.288151,0.402083,1.380599,0.859590,91.126250,407.935445,80.554533,67.831792,72.700044,79.357591,67.206631,83.700997,62.789687,62.853638,89.493102,60.714693,60.624152,61.548188,97.893349,99.539171,62.844842,99.539171,98.977181,0.011576,99.920809,99.999708,92.241843,100.000000,100.000000,295.477153
entangled3-m-3d-smallOverlap_PCA_data.csv,39,1,2,5,5,1,91.780822,122.632200,86.168566,1.417838,0.254964,0.306000,0.445817,1.423992,0.934189,88.761645,418.327896,79.422086,50.165194,55.886233,79.091111,46.378970,66.684321,42.675640,41.009396,89.544344,39.258628,36.354426,38.410617,97.462514,98.156682,64.291213,99.539171,98.744778,0.010338,99.869244,99.999416,86.270391,100.000000,100.000000,293.771204
entangled3-m-3d-smallOverlap_PCA_data.csv,39,1,3,5,5,1,90.753425,131.693727,86.475994,1.279747,0.254093,0.307851,0.452146,1.439705,0.854937,90.907526,413.814728,80.418148,64.387559,72.252067,77.095795,61.199431,85.650141,58.720206,58.371980,88.646246,57.120136,56.391039,57.313408,97.662669,98.617512,60.910059,100.000000,98.867236,0.010083,99.875271,99.999124,92.141449,100.000000,100.000000,287.430240
entangled3-m-3d-smallOverlap_RobPCA_data.csv,39,2,1,5,5,1,89.726027,119.021856,87.271642,0.214481,0.273322,0.287923,0.400771,1.377253,0.943322,87.623858,407.142469,75.863874,55.177106,60.489896,79.990218,49.815299,73.613264,45.767679,43.914785,89.843460,42.358767,39.856365,41.136903,96.940101,98.846597,63.420314,100.000000,98.924683,0.010400,99.898662,99.999416,89.854268,100.000000,100.000000,295.619271
entangled3-m-3d-smallOverlap_RobPCA_data.csv,39,2,2,5,5,1,90.753425,115.726071,86.246872,1.425570,0.265572,0.297040,0.429124,1.404328,0.873373,88.932963,415.121297,78.853912,68.093842,72.956659,78.761478,64.638415,94.362130,63.100620,62.936445,89.093841,60.598744,59.732864,61.212489,97.201308,98.846597,63.841118,99.311137,98.785867,0.006838,99.873539,99.992406,91.936512,100.000000,100.000000,295.601329
entangled3-m-3d-smallOverlap_RobPCA_data.csv,39,2,3,5,5,1,90.753425,140.619834,86.266920,1.129487,0.243401,0.315677,0.468052,1.462360,0.924600,83.401055,416.364706,73.103178,59.130208,61.428289,76.960921,57.656546,71.017597,57.152089,55.931989,88.087343,55.339453,53.949663,54.600087,95.064131,98.615917,61.319859,99.311137,98.808167,0.006748,99.913340,99.992991,91.960234,100.000000,100.000000,284.721067
entangled3-m-3d-smallOverlap_GlimmerMDS.csv,39,3,1,5,5,1,89.726027,118.101936,86.231625,1.335796,0.277499,0.283532,0.394927,1.372916,0.837383,86.205477,382.339063,72.298805,68.091062,72.024798,79.598858,66.184647,83.864347,64.243258,62.507829,90.177783,60.303695,59.560725,59.254944,94.189056,100.000000,62.060930,100.000000,99.019641,0.013184,99.950533,100.000000,91.725326,100.000000,100.000000,278.486956
entangled3-m-3d-smallOverlap_GlimmerMDS.csv,39,3,2,4,5,1,91.438356,111.907293,84.237438,0.842853,0.275383,0.286265,0.414601,1.387706,0.913299,84.064842,388.100297,72.394956,57.143505,59.496096,77.239145,55.526718,71.423524,54.647419,54.454219,88.320080,52.795822,51.915481,52.048100,94.359077,99.051129,61.846629,100.000000,98.814445,0.012244,99.945054,100.000000,90.979136,100.000000,100.000000,279.670498
entangled3-m-3d-smallOverlap_GlimmerMDS.csv,39,3,3,4,5,1,90.068493,137.986386,85.626918,0.378835,0.247931,0.312221,0.462078,1.452706,0.818969,84.000968,390.433542,71.706947,66.619197,68.274996,76.920906,59.680386,86.265303,58.910721,57.943242,88.954100,58.177567,55.507940,57.724329,93.233604,99.051129,60.424147,100.000000,98.930466,0.013013,99.952526,100.000000,91.594166,100.000000,100.000000,268.762891
entangled3-m-3d-smallOverlap_TSNE.csv,39,4,1,4,5,1,90.753425,166.131416,81.467512,1.493248,0.195960,0.348012,0.525745,1.582613,0.913927,83.638029,449.388435,72.892512,65.453707,67.701133,77.805465,64.187553,69.682436,62.429964,61.114471,87.367582,60.321159,58.593590,59.278653,92.312684,100.000000,63.905396,100.000000,98.728208,0.024966,100.000000,100.000000,89.801568,100.000000,100.000000,283.953431
entangled3-m-3d-smallOverlap_TSNE.csv,39,4,2,4,4,1,92.808219,158.975097,82.618183,1.174611,0.189347,0.353142,0.515290,1.564139,0.859322,88.307995,453.166296,75.853269,67.664790,69.990477,79.032709,65.243413,69.876378,66.258825,66.493979,89.854609,65.944044,65.788813,65.611267,96.751740,100.000000,65.225876,100.000000,99.192996,0.027746,100.000000,100.000000,91.224340,100.000000,100.000000,289.722483
entangled3-m-3d-smallOverlap_TSNE.csv,39,4,3,4,5,1,71.575342,28.521654,83.945468,0.016852,0.419647,0.125455,0.134223,1.084549,0.937443,85.442730,373.761241,68.433797,56.912649,60.044121,75.077613,55.205263,63.828143,53.536188,51.938064,88.849287,51.080409,49.295383,49.981016,95.560944,100.000000,51.571340,100.000000,99.070499,0.022567,100.000000,100.000000,90.255002,100.000000,100.000000,344.623523
entangled3-m-3d-bigOverlap_PCA_data.csv,40,1,1,3,2,0,78.328173,69.525089,70.162985,0.571676,0.379085,0.164051,0.219183,1.215848,0.720407,55.030965,310.526231,44.230005,50.265730,53.349795,49.660302,48.513903,75.187329,47.418281,46.342388,63.091042,42.588197,39.863283,40.732469,74.223365,89.347773,38.988938,96.269430,93.091781,0.003804,99.374699,99.949219,80.386352,99.999407,100.000000,255.398815
entangled3-m-3d-bigOverlap_PCA_data.csv,40,1,2,3,2,0,76.160991,72.009069,65.586418,0.203626,0.385489,0.156861,0.206104,1.202039,0.703084,48.228201,306.258325,40.326809,43.466288,50.526044,42.764026,40.012802,69.485010,35.601368,32.568406,56.929982,29.950209,28.677108,28.395908,66.832720,88.256652,32.323061,96.269430,91.440042,0.004550,99.241333,99.936377,84.009220,99.999704,100.000000,254.782363
entangled3-m-3d-bigOverlap_PCA_data.csv,40,1,3,3,2,0,79.256966,68.675517,66.798852,0.124576,0.384395,0.165425,0.215593,1.199248,0.687163,49.668182,305.104633,40.287482,52.317109,55.151033,43.306736,46.321160,83.674570,44.718414,43.467403,59.036763,43.264673,43.251722,43.128775,70.606277,92.691262,31.758465,97.512953,93.017267,0.003569,99.388761,99.943382,78.771255,99.999111,100.000000,254.413355
entangled3-m-3d-bigOverlap_RobPCA_data.csv,40,2,1,3,2,0,76.615385,71.659223,69.438413,0.029020,0.379773,0.160908,0.213934,1.211898,0.727048,55.373067,316.075898,43.684127,43.912721,48.340651,48.721004,41.956911,64.420716,40.132230,37.494101,62.472500,36.232313,34.231556,35.011848,72.625348,87.711296,38.395476,94.205493,92.204769,0.001273,99.266389,99.904089,86.997180,99.995269,99.999406,260.810703
entangled3-m-3d-bigOverlap_RobPCA_data.csv,40,2,2,3,2,0,76.000000,59.898761,66.395369,0.486389,0.399352,0.142759,0.190203,1.178502,0.674011,50.231168,309.466065,39.008800,53.420285,55.230999,42.185819,48.807270,73.775916,46.443341,44.620114,57.189863,42.500217,40.648885,41.444622,67.067809,86.860147,31.425643,96.677172,91.308038,0.002530,99.302608,99.931257,77.232739,99.998817,100.000000,262.592800
entangled3-m-3d-bigOverlap_RobPCA_data.csv,40,2,3,3,2,0,79.384615,78.503536,65.657478,0.380475,0.373568,0.174840,0.231658,1.219100,0.704306,51.858833,313.904708,42.965455,47.314864,52.383993,43.608353,45.394759,55.834963,42.631496,41.607989,58.382605,41.845122,39.788777,40.893313,69.007195,86.323997,32.926103,95.056643,92.012782,0.001154,99.134817,99.859940,85.214316,99.994086,99.999406,257.488905
entangled3-m-3d-bigOverlap_TSNE.csv,40,4,1,1,1,0,75.076923,52.659000,68.216394,0.402563,0.395609,0.146151,0.200035,1.179919,0.710678,54.523933,419.798587,39.942772,49.295732,52.622059,49.138092,51.700749,51.999190,47.900316,47.726882,66.640733,46.468601,46.324788,46.446504,79.507074,100.000000,38.948727,100.000000,96.593212,0.020756,100.000000,100.000000,83.685141,100.000000,100.000000,355.785835
entangled3-m-3d-bigOverlap_TSNE.csv,40,4,2,1,1,0,67.384615,28.022786,65.819171,0.101761,0.454415,0.071206,0.060752,1.048382,0.729458,52.447943,392.229216,38.424630,39.621527,42.367004,40.757758,37.825239,43.895595,36.894379,34.295558,61.838419,33.574333,29.799557,30.632028,77.263534,99.378882,27.948264,100.000000,96.185761,0.019635,99.999427,100.000000,82.454179,100.000000,100.000000,374.128233
entangled3-m-3d-bigOverlap_TSNE.csv,40,4,3,1,1,0,75.692308,52.871813,62.190414,0.067138,0.389461,0.159468,0.245679,1.224908,0.664294,53.248924,423.983244,33.539763,45.865403,46.327933,40.644975,46.084392,47.798356,44.866218,45.152535,60.484809,43.939982,43.590124,43.854584,78.726439,99.378882,29.987303,100.000000,95.639980,0.019635,99.999427,100.000000,81.243028,100.000000,100.000000,346.134700
musicnetgroups_PCA_data.csv,41,1,1,0,0,0,100.000000,60.715387,98.375460,1.776089,-3.527704,0.883508,0.999271,9.333784,0.990566,100.000000,811.202185,100.000000,99.191659,99.204163,100.000000,99.206014,99.212952,99.181071,99.183407,100.000000,99.180017,99.162396,99.167440,100.000000,100.000000,100.000000,100.000000,100.000000,0.707247,100.000000,100.000000,99.207940,100.000000,100.000000,86.910321
musicnetgroups_PCA_data.csv,41,1,2,5,5,1,97.169811,13.575951,97.003544,0.230273,-0.840770,0.738577,0.885463,3.806422,0.990566,100.000000,346.356727,100.000000,96.919703,96.562606,99.505878,97.158912,95.783517,96.331430,96.509792,100.000000,95.350284,95.148578,95.001458,100.000000,100.000000,96.195679,100.000000,100.000000,0.130532,100.000000,100.000000,97.796526,100.000000,100.000000,90.992723
musicnetgroups_PCA_data.csv,41,1,3,0,0,0,97.169811,7.596146,97.026331,0.012622,-1.234893,0.776545,0.919467,4.567469,0.981132,100.000000,430.111820,100.000000,65.395788,65.584682,100.000000,64.981288,67.503253,65.146018,65.525632,100.000000,65.562647,65.641743,65.387220,100.000000,100.000000,98.254661,100.000000,100.000000,0.207486,100.000000,100.000000,87.895744,100.000000,100.000000,94.168527
musicnetgroups_PCA_data.csv,41,1,4,4,4,1,91.509434,11.701974,93.578535,0.026530,-0.377469,0.667332,0.792108,3.127133,0.971698,93.122334,255.963083,91.412181,52.155236,45.593645,92.517202,54.678792,41.869278,56.171815,55.167623,98.665149,54.018376,53.008641,53.237562,100.000000,100.000000,81.022020,100.000000,99.969832,0.038852,100.000000,100.000000,81.997202,100.000000,100.000000,81.852328
musicnetgroups_PCA_data.csv,41,1,5,5,5,1,89.622642,3.255019,91.903848,0.000580,0.112553,0.486159,0.642101,1.815055,0.959906,86.506035,172.128651,84.311223,98.414221,97.935348,88.829907,98.539841,90.363586,98.049663,98.144904,96.045367,97.492454,97.377038,97.294704,97.503467,100.000000,82.403648,100.000000,99.738768,0.014139,99.978074,100.000000,89.560029,100.000000,100.000000,94.833847
musicnetgroups_PCA_data.csv,41,1,6,5,5,1,98.113208,62.395544,93.562900,1.346854,-0.942738,0.746476,0.944894,6.843047,0.988208,93.383702,293.796778,92.899042,41.860375,40.996084,88.251124,43.890822,41.896303,44.978525,44.365435,97.350891,45.258688,48.250514,48.379599,97.503467,100.000000,73.338802,100.000000,99.768936,0.014139,99.978074,100.000000,82.044235,100.000000,100.000000,42.933621
musicnetgroups_RobPCA_data.csv,41,2,1,0,0,0,100.000000,47.338550,98.928679,0.628409,-2.656652,0.858821,0.998504,7.478916,0.992481,100.000000,839.416136,100.000000,60.330926,65.134776,100.000000,60.104162,71.632659,59.787438,57.849442,100.000000,56.808419,53.396811,55.483557,100.000000,100.000000,99.990486,100.000000,100.000000,0.544839,100.000000,100.000000,78.864207,100.000000,100.000000,112.237670
musicnetgroups_RobPCA_data.csv,41,2,2,5,5,1,96.992481,14.490969,97.287975,0.044278,-0.599235,0.684483,0.878057,3.236726,0.977444,100.000000,373.652539,100.000000,47.888542,49.399453,98.275004,47.742885,47.551864,48.363159,46.102000,99.327689,47.099716,46.345320,47.863842,100.000000,100.000000,95.789114,100.000000,99.927256,0.028783,100.000000,100.000000,73.221097,100.000000,100.000000,115.441499
musicnetgroups_RobPCA_data.csv,41,2,3,0,0,0,93.233083,13.046533,97.217758,0.036595,-0.288636,0.621131,0.794872,2.595470,0.984962,100.000000,312.047243,97.026581,97.455575,97.415888,97.877800,97.326288,97.330375,97.273178,97.334386,99.321153,97.264839,97.407498,97.383817,100.000000,100.000000,96.376422,100.000000,99.927256,0.028783,100.000000,100.000000,96.537628,100.000000,100.000000,120.227649
musicnetgroups_RobPCA_data.csv,41,2,4,5,5,1,93.984962,9.848407,97.509968,0.022371,0.077013,0.484075,0.650020,1.786202,1.000000,100.000000,205.916560,97.026581,89.546525,86.345164,91.467409,86.957383,89.425849,88.199292,84.662909,97.907393,85.385137,85.224247,84.437274,100.000000,100.000000,82.547372,100.000000,99.882975,0.026968,100.000000,100.000000,94.592962,100.000000,100.000000,115.281808
musicnetgroups_RobPCA_data.csv,41,2,5,5,5,1,90.977444,2.448158,96.391331,0.008333,0.363786,0.238062,0.388754,1.230392,0.996241,100.000000,149.440871,83.367028,33.934296,40.886797,88.640916,28.939964,51.844887,29.102202,23.726335,95.250997,25.130912,23.868578,23.784542,100.000000,100.000000,84.232807,100.000000,99.653635,0.019458,99.998399,100.000000,77.416128,100.000000,100.000000,121.457902
musicnetgroups_RobPCA_data.csv,41,2,6,5,5,1,98.496241,64.566061,96.828147,0.407286,-0.374662,0.661673,0.769797,3.060934,0.996241,100.000000,271.408523,83.367028,90.001843,88.285908,88.269250,88.510216,89.367834,89.299024,89.136942,97.208503,92.323395,94.029059,91.959181,100.000000,100.000000,74.729546,100.000000,99.770659,0.029858,99.998399,100.000000,92.729732,100.000000,100.000000,88.668528
musicnetgroups_GlimmerMDS.csv,41,3,1,0,0,0,100.000000,50.860417,98.602175,0.849247,-2.446454,0.851024,0.999417,7.029472,0.993243,100.000000,939.229710,100.000000,99.236499,99.256816,100.000000,99.219647,99.276225,99.211538,99.200173,100.000000,99.236623,99.219029,99.205473,100.000000,100.000000,100.000000,100.000000,100.000000,0.611057,100.000000,100.000000,99.310559,100.000000,100.000000,133.613116
musicnetgroups_GlimmerMDS.csv,41,3,2,5,5,1,94.594595,16.927532,96.901708,0.167848,-0.577626,0.659241,0.897863,3.200073,0.989865,100.000000,436.566575,100.000000,46.625625,46.960192,99.359683,46.480376,50.683858,47.675702,48.311885,100.000000,48.724001,47.464945,47.703278,100.000000,100.000000,97.092941,100.000000,100.000000,0.110992,100.000000,100.000000,73.877566,100.000000,100.000000,136.423925
musicnetgroups_GlimmerMDS.csv,41,3,3,0,0,0,94.594595,7.596245,96.961709,0.081112,-0.756296,0.714958,0.919113,3.554938,0.986486,100.000000,496.403307,100.000000,40.653442,37.092819,99.728251,41.403838,31.532121,41.535026,42.726044,100.000000,43.501754,46.492754,46.025539,100.000000,100.000000,98.188036,100.000000,100.000000,0.134583,100.000000,100.000000,66.083930,100.000000,100.000000,139.637686
musicnetgroups_GlimmerMDS.csv,41,3,4,4,3,1,93.243243,27.598884,93.655300,0.283179,-0.280524,0.595608,0.807664,2.644013,0.963964,97.609066,338.564406,90.873813,95.147311,91.937961,93.617536,97.354248,87.590759,97.535659,97.652339,98.778663,96.818529,96.716600,96.948618,100.000000,100.000000,87.326229,100.000000,100.000000,0.059707,100.000000,100.000000,95.683696,100.000000,100.000000,128.049467
musicnetgroups_GlimmerMDS.csv,41,3,5,4,4,1,90.540541,8.818532,93.338056,0.082150,0.042152,0.462676,0.686063,1.922274,0.968468,95.218132,264.783495,90.064926,30.714844,32.114893,93.594867,28.903854,40.046717,29.102968,28.816940,98.164877,29.527436,29.564274,28.891039,98.501249,98.631179,88.515741,100.000000,99.784976,0.010058,99.955715,99.997985,63.644489,100.000000,100.000000,137.744911
musicnetgroups_GlimmerMDS.csv,41,3,6,5,5,1,99.324324,152.751270,93.808648,1.900399,-0.783787,0.714290,0.943427,4.227580,0.978604,97.609066,393.192553,91.148056,96.376116,93.966792,94.097771,96.949718,92.008251,96.526455,97.021830,98.501639,95.927134,96.908551,96.364641,98.501249,98.631179,84.739818,100.000000,99.784976,0.012176,99.955715,99.997985,94.816265,100.000000,100.000000,93.006529
musicnetgroups_TSNE.csv,41,4,1,0,0,0,74.853801,1.269371,93.445052,0.011063,0.423560,0.116031,0.119560,1.132668,0.990939,100.000000,432.125877,98.011350,99.026812,98.966511,98.057115,99.227196,98.867979,99.209761,99.228525,99.172659,99.287003,99.305915,99.314620,100.000000,100.000000,96.808293,100.000000,100.000000,0.049852,100.000000,100.000000,97.780371,100.000000,100.000000,381.511475
musicnetgroups_TSNE.csv,41,4,2,5,5,1,84.210526,3.600591,94.169735,0.008530,0.358997,0.147952,0.325251,1.258812,0.978558,98.370672,478.131133,97.236962,53.298897,54.718532,97.012814,52.532075,55.830837,52.801219,52.398806,98.500883,51.102798,51.233177,51.162627,100.000000,100.000000,95.329360,100.000000,99.997618,0.039870,100.000000,100.000000,87.953534,100.000000,100.000000,379.827386
musicnetgroups_TSNE.csv,41,4,3,0,0,0,83.040936,0.574313,94.866376,0.004971,0.326172,0.243833,0.386775,1.332122,0.992203,98.678162,507.045825,98.105926,58.441793,60.232449,98.484827,57.584310,61.295655,57.539569,56.996384,99.343181,55.439868,55.377915,55.610027,100.000000,100.000000,97.473767,100.000000,99.997618,0.039870,100.000000,100.000000,87.137712,100.000000,100.000000,380.630094
musicnetgroups_TSNE.csv,41,4,4,1,1,0,75.438596,4.638783,86.708198,0.005718,0.445415,0.059707,0.120187,1.082329,0.932897,94.089705,411.265368,89.439774,37.596562,47.530613,89.198111,35.998454,72.508658,34.576898,33.813209,95.843915,32.145236,30.949866,31.108874,98.802395,100.000000,84.392101,100.000000,99.911616,0.027794,100.000000,100.000000,95.432983,100.000000,100.000000,379.981677
musicnetgroups_TSNE.csv,41,4,5,1,1,0,70.175439,1.490472,86.782463,0.001650,0.524105,-0.071654,-0.073589,0.923179,0.951267,95.411543,353.989028,89.372221,44.241764,46.522745,90.840145,40.187263,49.518658,39.317220,38.803060,96.294751,36.685652,35.340733,35.666241,97.604790,100.000000,87.714796,100.000000,99.854193,0.027794,100.000000,100.000000,87.738637,100.000000,100.000000,383.445855
musicnetgroups_TSNE.csv,41,4,6,3,2,0,77.777778,9.272210,84.200085,0.011838,0.422930,0.102386,0.156829,1.119960,0.910546,96.633539,420.355967,84.980240,56.480409,62.959957,83.488267,52.024554,66.489408,49.253172,45.361212,94.953339,37.264320,33.860308,34.775647,98.802395,100.000000,73.164671,100.000000,99.942577,0.033877,100.000000,100.000000,94.714394,100.000000,100.000000,375.331097
gauss-n100-10d-3smallCl_PCA_data.csv,42,1,1,5,5,1,100.000000,74.906650,95.574787,7.725947,-0.006307,0.510945,0.647190,1.876638,1.000000,100.000000,523.298198,100.000000,63.159947,69.637496,100.000000,60.196720,75.380993,59.077807,57.536318,100.000000,55.778939,53.502118,54.089349,100.000000,100.000000,96.769289,100.000000,100.000000,0.247523,100.000000,100.000000,95.570846,100.000000,100.000000,278.848762
gauss-n100-10d-3smallCl_PCA_data.csv,42,1,2,5,5,1,98.000000,72.160678,93.404823,3.866077,0.029156,0.481337,0.608246,1.813692,0.990000,100.000000,511.765902,97.596796,71.709092,81.209409,98.422076,61.185172,95.886475,60.021162,57.918692,100.000000,56.540684,55.049660,55.871743,100.000000,100.000000,90.396164,100.000000,100.000000,0.131221,100.000000,100.000000,97.303462,100.000000,100.000000,282.168045
gauss-n100-10d-3smallCl_PCA_data.csv,42,1,3,5,5,1,100.000000,75.932776,93.464948,7.817933,-0.000134,0.502300,0.657221,2.022427,0.990000,100.000000,495.923015,97.596796,62.611725,67.914883,98.422076,59.836015,75.162414,58.417297,56.354313,100.000000,54.354861,51.815974,53.165750,100.000000,100.000000,90.551016,100.000000,100.000000,0.110061,100.000000,100.000000,95.766771,100.000000,100.000000,245.211871
gauss-n100-10d-3smallCl_RobPCA_data.csv,42,2,1,5,5,1,100.000000,88.369458,95.848031,8.584916,-0.060387,0.536518,0.716954,1.988810,1.000000,100.000000,516.166994,100.000000,76.741362,92.067998,100.000000,64.751534,97.459152,58.444984,55.636389,100.000000,52.464532,50.292289,50.963021,100.000000,100.000000,97.036087,100.000000,100.000000,0.254705,100.000000,100.000000,98.141278,100.000000,100.000000,259.535538
